date,HR,BuzzLight,PeterPan,SevenDwarfs,SpaceMtn,SplashMtn,UnderSea,WinniePooh,BigThunMtn,HauntedMansion,JungleCruise,Pirates
08/03/2015,8,5,5,30,10,5,5,5,5,10,5,
08/03/2015,9,5,10,30,10,5,10,5,5,10,5,
08/03/2015,10,25,55,60,35,10,10,25,10,10,5,
08/03/2015,11,25,75,60,55,55,10,25,50,20,20,
08/03/2015,12,35,80,60,65,30,20,35,40,25,40,
08/03/2015,13,35,70,90,90,40,20,30,90,35,30,
08/03/2015,14,40,70,90,65,45,35,40,65,45,50,
08/03/2015,15,50,60,90,60,30,35,30,55,35,45,
08/03/2015,16,,70,70,80,65,25,30,50,40,50,
08/03/2015,17,45,65,90,70,60,30,30,45,40,40,
08/03/2015,18,50,60,80,70,60,25,30,45,30,65,
08/03/2015,19,25,65,50,70,70,20,30,50,30,60,
08/03/2015,20,30,70,80,70,45,15,30,40,30,35,
08/03/2015,21,20,50,80,50,25,10,15,30,10,10,
08/03/2015,22,10,30,30,40,35,10,10,20,13,10,
08/03/2015,23,10,35,50,30,15,10,10,20,13,5,
08/03/2015,24,10,25,50,45,25,10,10,10,10,5,
08/03/2015,25,5,10,20,10,5,5,5,5,10,5,
08/04/2015,7,5,5,30,10,5,5,5,5,10,5,
08/04/2015,8,5,5,30,10,5,5,5,5,10,5,
08/04/2015,9,5,,50,10,10,10,10,10,10,5,
08/04/2015,10,15,50,50,35,45,10,25,15,13,5,
08/04/2015,11,45,40,80,90,65,10,35,50,25,45,
08/04/2015,12,55,80,100,130,110,20,40,105,35,60,
08/04/2015,13,55,90,120,135,105,40,50,85,75,105,
08/04/2015,14,60,90,120,150,95,40,45,70,50,65,
08/04/2015,15,40,90,100,115,80,45,45,40,60,45,
08/04/2015,16,55,100,100,105,70,40,50,80,50,95,
08/04/2015,17,40,85,150,105,80,55,40,45,65,55,
08/04/2015,18,50,105,150,115,105,65,45,,45,65,
08/04/2015,19,40,105,110,120,110,50,20,,45,85,
08/04/2015,20,45,95,130,130,110,35,35,,40,50,
08/04/2015,21,30,120,110,135,45,20,30,20,25,20,
08/04/2015,22,15,60,100,75,,10,20,50,10,10,
08/04/2015,23,20,55,50,70,30,10,15,35,15,10,
08/05/2015,7,5,5,30,10,5,5,5,5,10,5,
08/05/2015,8,5,10,30,10,5,5,5,,10,5,
08/05/2015,9,5,35,60,10,10,5,15,10,13,5,
08/05/2015,10,25,70,60,35,40,5,25,25,15,10,
08/05/2015,11,50,40,60,50,60,10,40,50,40,40,
08/05/2015,12,50,85,60,105,80,15,35,60,35,50,
08/05/2015,13,70,85,80,80,90,25,40,50,35,50,
08/05/2015,14,50,70,70,90,100,25,35,40,40,50,
08/05/2015,15,65,70,70,125,70,20,40,90,35,60,
08/05/2015,16,45,80,70,110,50,20,30,40,40,55,
08/05/2015,17,40,75,100,75,105,30,30,65,45,40,
08/05/2015,18,50,95,,85,,30,40,,50,,
08/05/2015,19,50,90,,105,,65,45,,45,,
08/05/2015,20,30,120,90,115,80,15,40,45,25,50,
08/05/2015,21,25,50,100,75,45,15,,60,15,25,
08/05/2015,22,15,35,80,25,25,10,5,30,10,10,
08/05/2015,23,15,30,60,55,40,10,15,35,10,10,
08/05/2015,24,5,35,50,,25,15,5,15,10,5,
08/05/2015,25,5,5,20,5,5,10,5,5,10,5,
08/06/2015,7,5,5,30,10,,5,5,,,,
08/06/2015,8,5,20,30,10,5,5,5,5,13,5,
08/06/2015,9,10,35,60,20,5,10,25,5,13,5,
08/06/2015,10,40,55,60,45,60,10,25,35,30,50,
08/06/2015,11,60,75,70,75,40,20,35,45,20,35,
08/06/2015,12,70,85,70,120,65,20,45,65,40,75,
08/06/2015,13,40,70,90,80,80,25,25,60,45,55,
08/06/2015,14,55,60,105,115,90,45,20,50,35,80,
08/06/2015,15,20,65,70,85,50,30,40,35,35,50,
08/06/2015,16,50,80,70,85,105,20,50,60,30,50,
08/06/2015,17,35,75,100,75,75,30,,55,40,45,
08/06/2015,18,25,80,80,75,80,20,25,45,55,70,
08/06/2015,19,45,75,60,85,70,30,10,50,30,35,
08/06/2015,20,35,105,60,90,70,25,30,35,50,35,
08/06/2015,21,35,45,110,75,45,15,25,35,15,20,
08/06/2015,22,15,65,50,70,30,10,15,25,25,10,
08/06/2015,23,15,50,60,,45,10,15,35,25,20,
08/06/2015,24,5,25,30,20,5,10,5,5,10,5,
08/07/2015,8,5,5,30,10,5,5,5,5,13,5,
08/07/2015,9,5,15,30,10,5,5,10,5,13,5,
08/07/2015,10,15,60,60,30,15,10,25,25,10,15,
08/07/2015,11,25,55,90,75,45,10,15,40,30,40,
08/07/2015,12,50,80,60,65,60,20,45,60,30,45,
08/07/2015,13,45,70,,120,,20,35,,40,,
08/07/2015,14,55,95,60,95,70,20,50,60,45,,
08/07/2015,15,45,75,90,60,30,25,30,25,30,30,
08/07/2015,16,40,85,80,60,70,,45,50,50,50,
08/07/2015,17,45,70,90,60,55,20,45,45,25,40,
08/07/2015,18,60,75,90,80,70,25,40,70,25,85,
08/07/2015,19,20,75,70,60,60,15,25,45,25,50,
08/07/2015,20,25,75,70,60,55,15,35,55,20,40,
08/07/2015,21,20,40,90,50,15,10,30,30,20,10,
08/07/2015,22,20,60,65,45,20,10,15,25,10,5,
08/07/2015,23,15,45,60,55,25,10,15,20,20,5,
08/07/2015,24,15,30,70,40,20,10,15,15,10,5,
08/07/2015,25,5,25,20,30,5,10,5,15,10,,
08/07/2015,26,5,10,30,10,5,10,5,5,10,,
08/08/2015,7,5,5,30,10,5,5,5,5,10,5,
08/08/2015,8,5,5,,10,5,5,5,5,10,,
08/08/2015,9,5,15,50,5,5,10,5,5,10,5,
08/08/2015,10,15,45,50,15,20,10,20,20,15,10,
08/08/2015,11,30,50,40,35,25,15,20,40,15,35,
08/08/2015,12,45,55,90,,60,15,40,35,20,50,
08/08/2015,13,25,55,90,75,55,20,,,30,45,
08/08/2015,14,30,65,70,95,80,30,35,,45,35,
08/08/2015,15,35,65,70,120,50,30,40,,35,60,
08/08/2015,16,40,85,110,85,75,25,45,,35,50,
08/08/2015,17,45,75,110,75,65,25,45,65,55,50,
08/08/2015,18,45,60,90,55,55,35,30,,25,35,
08/08/2015,19,35,65,70,90,55,15,50,,40,50,
08/08/2015,20,20,80,80,80,45,35,40,,30,50,
08/08/2015,21,25,55,70,95,40,10,30,15,25,25,
08/08/2015,22,20,45,100,65,35,10,15,40,10,10,
08/08/2015,23,25,60,70,70,50,10,25,45,15,25,
08/08/2015,24,5,10,30,,5,10,5,5,13,5,
08/09/2015,8,5,5,30,10,5,5,5,5,10,5,
08/09/2015,9,5,5,30,10,5,5,5,5,10,5,
08/09/2015,10,20,45,60,30,15,10,25,25,10,15,
08/09/2015,11,30,35,,40,40,10,,35,15,10,
08/09/2015,12,30,60,70,45,40,10,30,40,30,25,
08/09/2015,13,30,50,70,45,50,10,25,50,25,30,
08/09/2015,14,20,60,90,60,45,15,35,25,35,30,
08/09/2015,15,40,55,90,40,45,30,35,25,35,25,
08/09/2015,16,30,80,90,70,60,10,,25,30,45,
08/09/2015,17,35,85,50,60,60,10,25,30,25,35,
08/09/2015,18,15,75,70,55,25,10,20,30,25,35,
08/09/2015,19,10,65,,30,,10,20,,25,,
08/09/2015,20,20,85,100,50,45,10,20,,30,30,
08/09/2015,21,15,50,50,40,10,10,15,30,15,10,
08/09/2015,22,5,50,50,15,10,10,5,25,15,5,
08/09/2015,23,5,40,50,,10,10,5,30,13,5,
08/09/2015,24,5,10,20,10,5,10,5,5,13,5,
08/10/2015,8,5,5,30,10,5,5,5,5,10,5,
08/10/2015,9,5,15,,10,5,5,10,5,10,5,
08/10/2015,10,25,55,75,30,25,5,25,15,13,5,
08/10/2015,11,40,85,50,70,45,10,35,55,20,35,
08/10/2015,12,40,55,70,90,55,15,55,35,20,55,
08/10/2015,13,50,75,80,110,65,35,35,55,35,50,
08/10/2015,14,35,85,70,120,80,20,35,40,45,75,
08/10/2015,15,35,75,90,110,40,35,30,35,30,45,
08/10/2015,16,50,85,100,80,65,25,35,40,35,65,
08/10/2015,17,35,80,100,65,70,30,30,45,45,55,
08/10/2015,18,45,70,80,75,60,25,40,40,35,40,
08/10/2015,19,40,80,50,,60,10,30,45,30,40,
08/10/2015,20,35,85,70,50,60,15,35,35,25,45,
08/10/2015,21,20,50,90,70,50,10,20,35,30,35,
08/10/2015,22,10,50,30,65,20,10,10,30,13,5,
08/10/2015,23,10,35,60,50,25,10,,10,15,5,
08/10/2015,24,5,15,20,10,5,10,5,5,10,5,
08/11/2015,8,5,5,30,10,5,5,5,5,13,5,
08/11/2015,9,5,15,30,10,5,5,,5,10,5,
08/11/2015,10,25,60,60,50,25,10,,20,10,20,
08/11/2015,11,35,65,100,50,40,10,30,40,25,35,
08/11/2015,12,40,70,110,105,65,25,40,55,35,70,
08/11/2015,13,50,80,90,70,50,30,50,60,35,45,
08/11/2015,14,40,70,70,105,90,50,40,55,35,50,
08/11/2015,15,55,75,80,,70,45,35,35,35,40,
08/11/2015,16,30,70,100,95,95,15,30,45,45,35,
08/11/2015,17,45,85,80,120,85,15,25,40,35,50,
08/11/2015,18,45,90,,120,,25,40,,45,,
08/11/2015,19,25,90,90,115,85,20,25,55,40,35,
08/11/2015,20,30,80,110,115,85,15,30,50,35,45,
08/11/2015,21,20,45,80,120,25,10,20,35,25,20,
08/11/2015,22,5,45,60,70,20,10,15,25,10,10,
08/11/2015,23,10,40,60,45,25,10,15,20,10,10,
08/11/2015,24,5,20,30,15,5,10,5,5,5,10,
08/12/2015,8,5,5,30,10,5,5,5,5,10,5,
08/12/2015,9,5,25,30,10,5,10,5,5,10,5,
08/12/2015,10,35,65,,40,30,10,30,30,10,10,
08/12/2015,11,30,70,90,115,35,10,,75,25,45,
08/12/2015,12,,70,90,90,50,15,,75,30,45,
08/12/2015,13,45,70,,110,75,30,45,75,50,45,
08/12/2015,14,60,75,120,90,70,35,50,35,35,25,
08/12/2015,15,55,75,70,75,70,20,55,45,40,40,
08/12/2015,16,35,65,90,75,75,20,40,40,35,60,
08/12/2015,17,55,70,90,,65,20,60,65,40,,
08/12/2015,18,45,95,100,125,75,20,,45,35,75,
08/12/2015,19,25,80,90,105,55,10,,45,35,35,
08/12/2015,20,40,65,80,110,40,25,30,35,25,40,
08/12/2015,21,30,65,80,70,30,10,25,30,15,30,
08/12/2015,22,10,40,,35,20,,,20,10,5,
08/12/2015,23,20,35,120,45,20,,,15,10,10,
08/12/2015,24,5,15,30,10,,10,,10,10,10,
08/13/2015,7,5,5,30,10,,5,5,,,,
08/13/2015,8,5,5,30,10,5,5,5,5,10,5,
08/13/2015,9,15,25,45,10,5,10,20,5,10,5,
08/13/2015,10,15,60,45,20,40,10,25,25,15,25,
08/13/2015,11,40,55,60,95,40,10,30,40,15,35,
08/13/2015,12,35,65,60,70,50,15,35,50,30,50,
08/13/2015,13,55,65,,125,,15,50,,50,,
08/13/2015,14,30,65,80,140,80,25,40,40,35,45,
08/13/2015,15,35,65,105,90,65,25,40,45,30,65,
08/13/2015,16,40,80,120,65,65,15,25,50,45,50,
08/13/2015,17,65,105,,,,15,45,,35,,
08/13/2015,18,50,95,120,105,25,10,30,50,30,50,
08/13/2015,19,30,85,120,70,55,10,35,45,20,70,
08/13/2015,20,25,65,65,75,30,15,,40,,60,
08/13/2015,21,20,60,90,45,20,10,,20,20,35,
08/13/2015,22,10,35,50,45,10,10,10,20,10,10,
08/13/2015,23,10,40,50,45,25,10,25,30,10,30,
08/13/2015,24,5,20,30,,,10,5,5,5,5,
08/14/2015,8,5,5,30,10,5,5,5,5,10,5,
08/14/2015,9,5,15,50,10,10,10,,5,10,5,
08/14/2015,10,25,50,50,40,20,10,,20,13,10,
08/14/2015,11,40,65,80,70,35,10,,45,30,35,
08/14/2015,12,40,95,90,105,60,25,35,50,40,45,
08/14/2015,13,35,70,80,70,60,30,45,40,40,65,
08/14/2015,14,35,60,90,70,,25,35,50,45,50,
08/14/2015,15,40,80,90,60,,65,40,65,35,65,
08/14/2015,16,35,70,90,90,,15,40,40,40,40,
08/14/2015,17,35,65,100,80,,25,30,50,45,40,
08/14/2015,18,25,110,,110,,25,45,,45,,
08/14/2015,19,40,105,,70,,20,25,,40,,
08/14/2015,20,45,75,,125,10,40,35,40,35,,
08/14/2015,21,15,65,90,70,25,10,15,25,15,5,
08/14/2015,22,10,30,60,20,30,10,25,25,15,5,
08/14/2015,23,5,35,40,40,20,10,,20,15,5,
08/14/2015,24,10,30,80,25,20,10,25,25,15,20,
08/14/2015,25,5,30,45,25,5,10,15,15,15,,
08/14/2015,26,5,10,45,20,5,10,5,10,5,,
08/15/2015,7,5,5,30,10,5,5,5,5,10,5,
08/15/2015,8,5,5,30,10,5,5,,5,10,5,
08/15/2015,9,5,35,30,20,5,10,20,5,13,5,
08/15/2015,10,20,55,60,,15,10,30,25,13,5,
08/15/2015,11,50,60,80,60,50,15,35,40,20,45,
08/15/2015,12,35,70,70,120,55,20,40,45,35,60,
08/15/2015,13,35,65,70,105,65,35,50,50,35,40,
08/15/2015,14,35,80,100,115,55,35,55,50,40,45,
08/15/2015,15,50,85,110,125,,40,50,35,40,45,
08/15/2015,16,30,110,90,60,,30,45,25,35,25,
08/15/2015,17,70,90,,110,,45,50,,55,,
08/15/2015,18,75,115,,,,50,45,,45,,
08/15/2015,19,30,95,,70,,30,45,,40,,
08/15/2015,20,30,80,,70,,15,,,30,,
08/15/2015,21,20,60,90,70,10,10,15,15,13,5,
08/15/2015,22,10,35,50,20,30,10,30,30,13,5,
08/15/2015,23,15,35,50,50,15,10,35,25,20,15,
08/15/2015,24,5,5,40,10,5,10,5,5,13,5,
08/16/2015,8,5,5,30,10,5,5,5,5,10,5,
08/16/2015,9,5,5,30,10,5,5,5,5,10,5,
08/16/2015,10,15,55,65,35,25,10,,35,20,30,
08/16/2015,11,35,55,65,60,45,10,,90,20,30,
08/16/2015,12,55,60,70,50,60,25,40,40,25,45,
08/16/2015,13,30,95,100,80,50,25,,75,50,45,
08/16/2015,14,40,75,120,65,60,45,50,65,35,30,
08/16/2015,15,35,55,110,50,40,40,45,25,30,40,
08/16/2015,16,40,70,80,55,75,20,45,20,40,30,
08/16/2015,17,40,70,,65,,15,45,,30,,
08/16/2015,18,40,75,80,80,25,30,40,15,35,,
08/16/2015,19,30,65,70,35,40,10,45,45,30,30,
08/16/2015,20,30,60,90,45,45,20,35,40,20,45,
08/16/2015,21,30,55,60,45,10,10,45,30,20,10,
08/16/2015,22,10,45,30,20,10,10,,10,13,5,
08/16/2015,23,5,45,30,15,5,10,10,10,13,5,
08/16/2015,24,5,15,40,10,5,10,5,5,5,5,
08/17/2015,8,5,5,30,10,5,5,5,5,10,5,
08/17/2015,9,5,5,30,10,5,5,5,5,10,5,
08/17/2015,10,20,70,65,55,25,10,,25,20,10,
08/17/2015,11,65,70,90,70,65,20,,90,25,80,
08/17/2015,12,60,70,90,60,65,25,35,65,45,40,
08/17/2015,13,35,70,90,105,90,25,55,65,60,65,
08/17/2015,14,60,85,90,90,70,30,40,30,75,45,
08/17/2015,15,55,75,100,50,70,45,45,40,35,45,
08/17/2015,16,45,95,130,70,70,20,,45,50,55,
08/17/2015,17,50,95,,70,,15,45,,45,,
08/17/2015,18,50,75,,80,55,25,40,55,35,40,
08/17/2015,19,50,65,130,,45,30,35,45,35,40,
08/17/2015,20,50,70,130,130,50,35,40,45,25,40,
08/17/2015,21,35,50,120,80,20,10,,30,25,20,
08/17/2015,22,15,55,40,45,25,10,20,25,10,5,
08/17/2015,23,15,50,60,55,20,10,20,35,10,5,
08/17/2015,24,5,25,35,20,5,10,5,10,13,5,
08/18/2015,8,5,5,30,10,5,5,5,5,10,5,
08/18/2015,9,5,10,30,10,5,5,5,5,10,5,
08/18/2015,10,25,60,60,40,35,10,25,35,20,25,
08/18/2015,11,35,70,90,70,55,15,30,45,25,35,
08/18/2015,12,55,60,100,70,80,20,40,65,40,65,
08/18/2015,13,65,75,90,85,60,25,40,45,50,40,
08/18/2015,14,40,75,90,120,75,40,45,45,50,65,
08/18/2015,15,45,65,110,,75,35,35,30,40,40,
08/18/2015,16,30,90,120,115,90,25,,45,40,50,
08/18/2015,17,30,90,80,90,70,40,50,55,40,80,
08/18/2015,18,40,95,90,70,55,30,50,40,35,35,
08/18/2015,19,35,80,90,80,75,30,40,45,35,50,
08/18/2015,20,55,75,90,,50,15,40,40,35,45,
08/18/2015,21,20,90,120,60,35,20,20,40,20,35,
08/18/2015,22,15,50,95,45,25,10,20,25,13,5,
08/18/2015,23,20,60,50,,20,10,15,25,13,5,
08/18/2015,24,,20,40,15,5,10,5,5,13,5,
08/19/2015,8,5,5,30,10,5,5,5,5,10,5,
08/19/2015,9,5,15,30,15,5,5,5,5,10,5,
08/19/2015,10,25,55,75,25,30,10,20,35,10,25,
08/19/2015,11,45,70,75,70,60,15,30,55,30,40,
08/19/2015,12,60,70,80,65,65,20,,55,30,75,
08/19/2015,13,40,75,80,75,60,25,45,50,,50,
08/19/2015,14,40,85,80,105,85,35,45,85,,60,
08/19/2015,15,50,75,90,60,45,40,45,20,40,35,
08/19/2015,16,35,80,70,70,80,25,35,35,50,35,
08/19/2015,17,45,75,,40,,20,40,,45,,
08/19/2015,18,30,95,70,105,55,40,35,25,55,,
08/19/2015,19,35,95,130,65,45,10,30,55,35,60,
08/19/2015,20,45,75,,80,65,15,40,55,25,75,
08/19/2015,21,25,60,80,70,25,15,20,55,30,10,
08/19/2015,22,10,50,80,50,25,10,20,30,13,5,
08/19/2015,23,,45,50,45,25,10,10,15,13,5,
08/20/2015,7,5,5,30,10,,5,5,,,,
08/20/2015,8,5,5,30,,5,5,5,5,10,5,
08/20/2015,9,10,40,45,,5,,25,5,10,5,
08/20/2015,10,15,70,60,,50,,30,50,30,40,
08/20/2015,11,35,75,90,135,55,20,35,40,30,95,
08/20/2015,12,,70,,,,,,,35,,
08/20/2015,13,,,70,,,,40,25,,,
08/20/2015,14,35,75,,,,,,,,,
08/20/2015,15,,,110,,,,45,20,,,
08/20/2015,16,,80,,,,,40,,,,
08/20/2015,17,,75,,,,20,,,45,,
08/20/2015,19,,,,,,,,,25,,
08/20/2015,20,,90,,,,,,,,,
08/20/2015,21,,35,,,15,,30,15,10,,
08/20/2015,22,,,,,5,,,10,10,,
08/20/2015,23,,,40,,,,15,,,,
08/21/2015,9,15,15,90,35,,,,15,,30,
08/21/2015,10,30,,90,55,,,35,35,,45,
08/21/2015,11,,,100,75,15,,30,,30,,
08/21/2015,12,,,,70,,,,,,85,
08/21/2015,13,35,,,,85,20,,55,45,,
08/21/2015,14,20,85,,,80,,,30,45,,
08/21/2015,15,35,,,,70,,40,45,30,,
08/21/2015,16,50,,,,,,,,,,
08/21/2015,17,,,80,,,,40,35,25,,
08/21/2015,18,50,,,45,90,,,35,20,,
08/21/2015,19,,95,,115,,30,45,,45,,
08/21/2015,20,30,,,,,,35,,,,
08/21/2015,21,,,,,20,,,30,,5,
08/21/2015,22,10,,,20,,,,,,,
08/21/2015,24,15,35,90,45,45,10,25,20,15,20,
08/21/2015,25,5,30,60,15,,5,15,10,10,,
08/21/2015,26,5,5,30,5,,5,5,5,5,,
08/22/2015,8,,5,,,,,,,,,
08/22/2015,9,10,50,,10,5,,30,5,,,
08/22/2015,10,20,,,25,25,,,30,,15,
08/22/2015,11,40,65,,40,55,15,,,25,,
08/22/2015,12,40,,70,,,,,40,35,60,
08/22/2015,13,30,65,80,,,,,,40,45,
08/22/2015,14,,65,,,,,,30,40,,
08/22/2015,15,,70,,,,20,,,,,
08/22/2015,16,30,,90,65,,20,,,,50,
08/22/2015,17,,,,,,,,40,45,,
08/22/2015,18,,,,,,30,,,,,
08/22/2015,19,35,,,70,,25,40,35,30,,
08/22/2015,20,,65,110,,,25,35,55,30,40,
08/22/2015,21,,,,30,,20,,,25,,
08/22/2015,22,30,55,60,55,35,15,,40,10,10,
08/22/2015,23,20,50,60,70,45,10,25,35,15,35,
08/23/2015,8,5,5,30,10,5,5,5,5,10,5,
08/23/2015,9,5,5,30,5,5,5,5,5,10,5,
08/23/2015,10,15,50,60,25,15,10,30,15,15,20,
08/23/2015,11,20,35,90,45,35,10,35,30,20,40,
08/23/2015,12,35,50,70,50,40,20,30,40,20,,
08/23/2015,13,35,45,60,35,50,10,35,35,30,40,
08/23/2015,14,40,65,60,55,40,15,,35,35,65,
08/23/2015,15,40,55,70,,40,15,35,30,35,15,
08/23/2015,16,40,,90,,35,15,30,20,35,35,
08/23/2015,17,35,90,90,,55,15,20,25,20,40,
08/23/2015,18,30,55,,90,35,10,35,20,20,35,
08/23/2015,19,25,50,70,80,50,15,30,25,15,30,
08/23/2015,20,30,50,80,,25,10,,25,15,25,
08/23/2015,21,15,40,60,70,25,10,15,25,13,10,
08/23/2015,22,5,25,60,35,5,10,5,5,13,5,
08/23/2015,23,5,10,60,5,5,10,5,5,13,,
08/24/2015,8,5,5,30,10,,5,,5,10,,
08/24/2015,9,5,5,45,10,5,5,5,5,10,,
08/24/2015,10,15,45,45,15,15,10,30,10,15,15,
08/24/2015,11,25,50,70,35,40,10,40,35,20,30,
08/24/2015,12,40,60,50,,40,15,30,30,20,40,
08/24/2015,13,45,75,70,30,55,15,,45,30,35,
08/24/2015,14,30,70,,80,,20,45,,35,,
08/24/2015,15,35,65,110,95,40,25,10,40,50,35,
08/24/2015,16,40,80,50,75,40,10,50,40,25,45,
08/24/2015,17,55,55,80,55,30,15,15,40,20,50,
08/24/2015,18,20,45,100,60,40,15,25,40,15,55,
08/24/2015,19,30,65,50,60,,,30,50,20,40,
08/24/2015,20,40,60,50,60,,10,35,40,15,45,
08/24/2015,21,15,35,70,65,25,10,20,20,10,15,
08/24/2015,22,5,35,40,40,20,10,10,10,10,5,
08/24/2015,23,5,20,20,5,5,10,5,5,10,5,
08/25/2015,8,5,5,30,,,5,5,5,10,5,
08/25/2015,9,5,10,30,20,,5,5,5,10,5,
08/25/2015,10,20,65,60,25,,10,20,30,10,20,
08/25/2015,11,20,50,80,40,40,10,30,35,10,45,
08/25/2015,12,55,60,60,85,55,15,35,50,25,40,
08/25/2015,13,30,65,70,35,65,25,35,80,30,30,
08/25/2015,14,25,65,80,40,45,25,30,30,30,70,
08/25/2015,15,35,55,80,50,40,20,40,25,25,45,
08/25/2015,16,30,65,70,45,55,10,40,45,30,35,
08/25/2015,17,25,65,80,50,60,15,40,30,30,35,
08/25/2015,18,25,75,50,70,60,15,25,50,15,40,
08/25/2015,19,20,65,60,30,65,25,30,30,25,35,
08/25/2015,20,30,75,70,75,40,10,40,35,15,40,
08/25/2015,21,30,50,60,70,35,10,20,35,10,25,
08/25/2015,22,10,40,60,25,,10,15,20,13,5,
08/25/2015,23,5,15,40,15,,10,5,5,13,5,
08/26/2015,8,5,5,30,10,5,5,5,5,13,5,
08/26/2015,9,5,10,30,10,5,5,5,5,13,5,
08/26/2015,10,10,45,45,10,15,10,20,10,10,25,
08/26/2015,11,30,60,60,50,30,10,20,50,10,35,
08/26/2015,12,45,40,70,,35,10,30,70,25,40,
08/26/2015,13,35,65,60,70,55,20,35,50,20,50,
08/26/2015,14,50,65,70,,70,15,25,40,25,30,
08/26/2015,15,20,60,60,45,45,10,30,40,25,25,
08/26/2015,16,25,65,60,70,40,15,30,40,,50,
08/26/2015,17,30,70,,85,,25,30,,40,,
08/26/2015,18,25,75,75,75,20,,40,10,30,30,
08/26/2015,19,25,75,,55,10,10,25,10,15,,
08/26/2015,20,20,60,130,40,35,10,35,65,10,30,
08/26/2015,21,10,50,30,30,,10,15,60,13,10,
08/26/2015,22,5,25,50,,,10,15,10,13,5,
08/26/2015,23,5,25,30,,5,10,10,5,10,5,
08/27/2015,7,,,30,,,,,,,,
08/27/2015,8,5,5,30,10,5,5,5,5,10,5,
08/27/2015,9,10,40,45,10,5,10,30,5,10,5,
08/27/2015,10,20,45,45,35,55,10,25,45,15,35,
08/27/2015,11,30,55,80,40,40,10,35,55,20,30,
08/27/2015,12,45,60,,85,,15,50,,40,,
08/27/2015,13,25,85,,20,,10,,,50,,
08/27/2015,14,50,90,,45,,10,35,,35,,
08/27/2015,15,25,75,,30,50,20,25,45,15,30,
08/27/2015,16,20,50,80,35,40,10,25,50,15,55,
08/27/2015,17,25,50,80,25,40,15,20,30,10,30,
08/27/2015,18,15,70,140,40,50,10,20,45,10,35,
08/27/2015,19,15,45,100,30,35,15,15,35,10,40,
08/27/2015,20,25,50,50,45,35,10,15,40,10,35,
08/27/2015,21,,35,80,30,15,15,10,25,10,5,
08/27/2015,22,10,30,60,20,10,10,5,20,10,5,
08/27/2015,23,5,20,50,10,10,10,5,10,10,5,
08/28/2015,8,5,5,30,10,5,5,5,5,13,5,
08/28/2015,9,5,25,,10,5,5,10,5,13,5,
08/28/2015,10,15,50,60,15,15,10,15,20,13,10,
08/28/2015,11,25,60,60,25,25,10,30,30,15,30,
08/28/2015,12,40,55,50,55,30,15,25,35,25,40,
08/28/2015,13,35,45,,65,40,10,,30,25,40,
08/28/2015,14,30,55,90,50,60,30,40,35,25,65,
08/28/2015,15,25,55,70,55,35,20,25,20,25,40,
08/28/2015,16,30,60,80,50,35,10,35,25,30,40,
08/28/2015,17,35,75,,,,10,40,,30,,
08/28/2015,18,10,80,,20,,10,,,35,,
08/28/2015,19,15,60,80,75,15,10,35,15,25,5,
08/28/2015,20,25,70,70,,25,10,25,30,15,25,
08/28/2015,21,10,50,100,45,5,10,20,20,10,5,
08/28/2015,22,5,20,40,15,10,10,10,15,10,5,
08/28/2015,23,5,20,40,20,,10,10,10,10,10,
08/28/2015,24,5,10,30,5,5,10,5,5,13,,
08/28/2015,25,5,5,20,5,5,5,5,5,5,,
08/29/2015,8,5,10,30,10,5,5,5,5,10,5,
08/29/2015,9,5,10,30,10,5,5,5,5,10,5,
08/29/2015,10,15,35,45,15,15,10,15,15,13,10,
08/29/2015,11,30,60,50,45,25,15,35,30,25,25,
08/29/2015,12,35,65,80,50,50,20,40,35,30,50,
08/29/2015,13,30,50,80,60,60,20,40,40,35,40,
08/29/2015,14,45,70,70,35,,25,,30,35,30,
08/29/2015,15,20,70,80,65,,25,45,40,40,40,
08/29/2015,16,25,65,90,65,40,20,,20,40,30,
08/29/2015,17,25,70,80,40,55,25,35,40,25,30,
08/29/2015,18,25,45,60,40,70,15,35,30,30,50,
08/29/2015,19,20,65,,55,,20,25,,20,,
08/29/2015,20,15,65,,50,,10,25,,20,,
08/29/2015,21,40,,,50,,5,30,,35,,
08/29/2015,22,20,45,,35,,10,20,,20,,
08/29/2015,23,5,30,20,30,5,10,5,5,15,,
08/30/2015,8,5,5,30,10,5,5,5,5,10,5,
08/30/2015,9,5,5,30,10,5,5,5,5,10,5,
08/30/2015,10,5,35,,10,5,10,10,10,15,5,
08/30/2015,11,20,65,,25,35,10,40,35,15,10,
08/30/2015,12,20,55,75,30,35,10,35,40,20,10,
08/30/2015,13,25,40,90,25,,10,25,50,35,35,
08/30/2015,14,25,60,120,50,50,10,25,20,20,35,
08/30/2015,15,20,45,90,30,45,10,30,25,15,20,
08/30/2015,16,20,55,75,40,20,10,35,25,15,10,
08/30/2015,17,20,45,75,25,25,10,20,20,10,10,
08/30/2015,18,5,40,60,20,15,10,15,10,10,5,
08/30/2015,19,5,45,50,10,15,10,,10,10,5,
08/30/2015,20,5,50,70,15,25,10,25,15,10,10,
08/30/2015,21,5,35,50,20,5,10,10,10,10,5,
08/30/2015,22,5,10,50,10,5,10,5,5,10,5,
08/30/2015,23,5,10,40,10,5,10,10,5,10,5,
08/31/2015,8,5,5,30,10,5,5,5,5,10,,
08/31/2015,9,5,5,30,10,5,10,5,5,10,5,
08/31/2015,10,5,35,60,10,5,10,15,10,13,5,
